race,sex,age,age_cat,decile_score,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_charge_degree,is_recid,score_text,length_of_stay,two_year_recid
0,1,50,2,1,0,0,0,12,-22.0,0,1,0,1,1
0,1,24,0,6,0,0,0,1,-1.0,1,1,1,1,1
0,1,47,2,2,0,0,0,1,-1.0,0,0,0,49,0
1,1,54,2,1,0,0,0,6,0.0,0,0,0,0,0
1,0,42,1,2,0,0,0,0,-1.0,1,0,0,1,0
1,1,35,1,3,0,0,0,5,-20.0,0,0,0,0,0
0,1,30,1,4,0,0,0,0,-1.0,0,1,0,1,1
1,1,53,2,1,0,0,0,1,-1.0,0,0,0,0,0
0,0,31,1,3,0,0,0,2,-1.0,1,0,0,2,0
0,1,31,1,2,0,0,0,0,-1.0,0,1,0,1,1
0,1,47,2,4,0,0,0,9,-1.0,0,1,0,64,0
0,1,24,0,9,0,1,0,9,-1.0,1,1,2,3,1
0,0,22,0,9,0,1,0,2,-1.0,0,0,2,2,0
0,0,30,1,2,0,0,0,2,-1.0,0,0,0,0,0
1,0,43,1,10,0,0,0,22,-1.0,1,1,2,26,1
0,1,50,2,1,0,0,0,0,0.0,1,0,0,0,0
1,0,42,1,5,0,0,0,3,-3.0,0,0,1,0,0
1,0,29,1,7,0,0,0,1,-1.0,0,1,1,13,1
0,1,25,1,9,0,0,0,5,-1.0,0,1,2,54,1
0,1,36,1,5,0,0,0,4,0.0,0,0,1,1,0
0,1,24,0,5,0,0,0,1,-1.0,1,1,1,2,1
1,1,28,1,5,0,0,0,5,0.0,0,0,1,0,0
1,1,31,1,1,0,0,0,0,-1.0,1,1,0,0,1
0,1,23,0,4,0,0,0,0,-1.0,0,0,0,3,0
1,1,29,1,6,0,0,0,4,-1.0,1,1,1,7,1
0,1,51,2,5,0,0,0,11,-1.0,1,1,1,79,1
0,1,34,1,5,0,0,0,1,-1.0,0,0,1,1,0
0,1,29,1,2,0,0,0,12,0.0,0,1,0,0,1
0,1,39,1,10,0,1,0,13,-1.0,0,1,2,1,1
0,1,59,2,6,0,0,0,15,-1.0,1,1,1,14,1
0,1,23,0,8,0,0,2,3,-1.0,0,1,2,0,1
0,1,31,1,8,0,0,0,15,0.0,0,0,2,-1,0
1,1,53,2,1,0,0,0,0,0.0,1,0,0,-1,0
0,1,34,1,7,0,0,0,12,0.0,0,0,1,34,0
0,0,63,2,1,0,0,0,1,0.0,0,0,0,0,0
0,0,21,0,7,0,0,0,0,0.0,0,1,1,0,1
1,1,47,2,9,0,0,0,28,-1.0,0,1,2,33,1
0,1,34,1,5,0,0,0,7,0.0,0,1,1,-1,1
1,1,58,2,5,0,0,0,4,0.0,0,1,1,0,1
0,1,36,1,8,3,0,0,16,-8.0,0,1,2,8,1
0,0,23,0,4,0,0,0,0,-1.0,1,1,0,1,0
0,1,34,1,2,0,0,0,5,-1.0,0,1,0,0,1
1,1,56,2,2,0,0,0,13,-13.0,0,0,0,6,0
1,0,52,2,1,0,0,0,0,-6.0,0,0,0,0,0
0,1,56,2,2,0,0,0,0,-1.0,0,0,0,6,0
0,0,37,1,1,0,0,0,0,-1.0,1,0,0,1,0
1,0,50,2,1,0,0,0,0,0.0,1,0,0,1,0
0,1,25,1,2,0,0,0,1,-1.0,0,1,0,0,1
0,1,22,0,5,0,0,0,0,-1.0,0,1,1,0,1
1,0,43,1,1,0,0,0,0,0.0,1,1,0,0,1
1,1,30,1,2,0,0,0,1,-1.0,1,0,0,35,0
1,1,24,0,2,0,0,0,0,-1.0,0,0,0,0,0
0,1,29,1,8,0,0,0,7,-1.0,1,1,2,0,1
1,0,24,0,4,0,0,0,0,-2.0,0,0,0,0,0
0,0,74,2,1,0,0,0,0,-1.0,0,0,0,0,0
0,1,27,1,7,0,0,1,8,0.0,1,1,1,0,1
1,1,29,1,2,0,0,0,5,0.0,0,0,0,0,0
0,0,35,1,3,0,0,0,5,-1.0,0,0,0,0,0
0,1,29,1,6,0,0,0,1,-1.0,1,1,1,99,1
1,1,36,1,2,0,0,0,1,-1.0,0,0,0,1,0
1,1,26,1,4,0,0,0,2,0.0,0,0,0,1,0
0,0,26,1,5,0,0,0,1,-1.0,0,0,1,1,0
1,0,39,1,6,0,1,0,11,-1.0,0,1,1,1,1
0,1,22,0,4,0,1,0,3,-1.0,0,1,0,1,1
1,1,28,1,3,0,0,0,0,-1.0,0,0,0,1,0
1,1,51,2,1,0,0,0,1,-2.0,0,1,0,0,1
0,0,23,0,2,0,0,0,0,-1.0,1,0,0,1,0
0,1,29,1,6,1,2,0,6,0.0,0,1,1,0,1
0,1,24,0,9,0,0,2,1,-1.0,1,1,2,6,1
0,0,33,1,7,0,0,0,5,-1.0,0,0,1,186,0
1,1,21,0,3,1,0,0,1,-1.0,0,1,0,0,1
1,1,59,2,1,0,0,0,3,-3.0,1,0,0,2,0
1,1,26,1,4,0,0,0,4,0.0,0,1,0,2,1
0,1,21,0,5,0,0,2,1,-1.0,0,1,1,1,1
0,1,52,2,1,0,0,0,0,-1.0,1,1,0,1,1
0,1,56,2,5,0,0,0,12,-1.0,0,1,1,1,1
1,1,40,1,4,0,0,0,1,-1.0,1,0,0,1,0
1,0,48,2,4,0,0,0,8,-26.0,1,1,0,23,1
0,0,26,1,4,0,0,0,0,-1.0,0,0,0,0,0
1,1,66,2,1,0,0,0,1,-14.0,0,1,0,4,1
0,0,54,2,4,0,0,0,6,-1.0,0,0,0,1,0
1,1,31,1,7,0,0,0,4,-1.0,1,1,1,26,1
1,1,34,1,3,0,0,0,0,-1.0,0,1,0,0,0
0,1,25,1,9,0,0,0,9,-1.0,0,1,2,84,1
1,1,47,2,4,0,0,0,2,-7.0,0,0,0,6,0
0,1,51,2,8,0,0,1,12,-1.0,0,1,2,0,1
1,1,25,1,3,0,0,0,1,-23.0,0,0,0,-1,0
0,0,31,1,2,0,0,0,2,-1.0,0,1,0,0,1
1,1,36,1,2,0,0,0,1,-1.0,0,1,0,0,0
1,1,49,2,1,0,0,0,0,0.0,1,0,0,-1,0
0,1,31,1,7,0,0,0,0,-1.0,0,0,1,0,0
1,1,30,1,3,0,0,1,1,-1.0,0,0,0,0,0
0,1,29,1,9,1,0,0,3,-1.0,0,1,2,0,1
1,0,53,2,5,0,0,0,6,-1.0,0,1,1,10,1
0,1,21,0,9,0,1,0,1,-1.0,0,1,2,456,1
0,1,21,0,4,0,0,0,0,-1.0,0,0,0,0,0
0,0,27,1,5,0,0,0,1,0.0,0,1,1,0,1
0,0,65,2,1,0,0,0,0,-1.0,0,0,0,0,0
1,0,59,2,1,0,0,0,0,-1.0,1,0,0,0,0
0,1,59,2,1,0,0,0,0,-1.0,1,0,0,1,0
0,1,24,0,7,0,0,0,0,-1.0,1,0,1,3,0
0,1,40,1,1,0,0,0,0,0.0,0,0,0,1,0
0,1,51,2,1,0,0,0,0,-1.0,0,1,0,2,1
0,1,34,1,9,1,0,0,10,-1.0,0,1,2,0,1
0,1,52,2,1,0,0,0,1,-1.0,0,0,0,0,0
0,1,38,1,3,0,0,0,2,-1.0,0,1,0,2,1
0,0,22,0,8,0,0,0,0,-6.0,0,0,2,0,0
0,1,43,1,5,0,0,0,0,-1.0,0,0,1,3,0
1,1,32,1,9,0,0,0,5,0.0,0,1,2,55,1
0,1,55,2,1,0,0,0,0,-1.0,0,0,0,1,0
0,1,26,1,2,0,0,0,2,-1.0,0,1,0,8,0
1,1,23,0,2,0,0,1,1,-1.0,1,0,0,0,0
1,1,28,1,2,0,0,0,1,-1.0,1,1,0,0,1
0,1,26,1,2,0,0,0,0,-1.0,0,0,0,2,0
1,0,28,1,5,0,0,0,1,0.0,1,1,1,0,1
0,1,43,1,5,0,0,0,0,-1.0,0,1,1,1,1
0,1,33,1,7,0,0,0,21,-6.0,1,1,1,6,1
1,1,21,0,3,0,0,1,0,-1.0,1,0,0,0,0
1,0,32,1,1,0,0,1,0,-1.0,1,0,0,1,0
0,1,22,0,4,0,0,0,1,0.0,0,1,0,0,1
0,1,51,2,1,0,0,0,3,0.0,0,0,0,0,0
0,1,20,0,10,0,0,1,2,-1.0,0,1,2,129,1
1,1,35,1,3,0,0,0,2,-1.0,0,0,0,1,0
0,0,37,1,1,0,0,0,3,-1.0,0,0,0,29,0
0,1,28,1,7,0,0,0,0,-2.0,1,1,1,0,1
1,1,41,1,5,0,0,0,3,-1.0,1,1,1,1,1
0,1,24,0,8,0,0,0,0,-1.0,1,1,2,1,1
0,0,33,1,4,0,0,0,3,-1.0,1,0,0,2,0
1,0,30,1,6,0,0,0,4,-1.0,0,0,1,29,0
0,1,20,0,7,0,0,0,1,0.0,0,1,1,6,1
0,0,42,1,1,0,0,0,1,-10.0,0,0,0,-1,0
0,0,40,1,7,0,0,0,15,-1.0,0,1,1,65,1
0,1,39,1,4,0,0,0,0,-1.0,0,1,0,0,1
0,1,21,0,7,0,0,0,0,0.0,0,0,1,3,0
1,1,39,1,2,0,0,0,2,-2.0,0,1,0,1,1
1,1,24,0,2,0,0,0,0,0.0,0,0,0,0,0
0,1,41,1,1,0,0,0,0,-1.0,0,0,0,0,0
0,1,39,1,4,0,0,0,1,-1.0,0,0,0,1,0
0,0,24,0,8,0,0,0,3,-1.0,0,0,2,0,0
0,0,24,0,4,0,0,0,1,-23.0,0,0,0,0,0
0,1,29,1,2,0,0,0,0,-1.0,1,1,0,1,1
1,1,25,1,5,0,0,0,2,-12.0,1,1,1,11,1
1,0,23,0,6,0,0,0,0,-1.0,0,1,1,1,1
0,1,22,0,10,0,0,1,1,0.0,0,1,2,0,1
0,1,26,1,9,0,3,0,3,-1.0,1,1,2,205,1
0,0,24,0,6,0,0,0,3,-1.0,1,1,1,2,1
0,1,44,1,5,0,0,0,0,-1.0,1,0,1,34,0
1,1,36,1,2,0,0,0,1,-19.0,0,1,0,18,1
1,1,39,1,8,0,0,0,10,-1.0,0,1,2,1,1
1,1,42,1,4,0,0,0,0,-1.0,0,0,0,0,0
1,1,45,2,1,0,0,0,1,-2.0,1,0,0,1,0
0,1,25,1,10,0,1,0,7,-1.0,0,1,2,20,1
1,1,33,1,2,0,0,0,0,-1.0,0,0,0,5,0
1,1,25,1,3,0,0,0,0,-1.0,1,0,0,3,0
0,1,32,1,4,0,1,0,5,-10.0,0,0,0,9,0
0,1,23,0,7,0,0,0,0,-1.0,0,0,1,3,0
1,1,39,1,5,0,0,0,0,-1.0,1,0,1,1,0
0,1,27,1,8,0,0,0,12,-1.0,0,1,2,1,1
1,0,35,1,7,0,0,0,4,-1.0,1,0,1,1,0
0,0,38,1,1,0,0,0,0,0.0,1,0,0,0,0
0,1,30,1,2,0,0,0,4,-10.0,0,0,0,7,0
1,1,30,1,5,0,0,0,1,-1.0,0,0,1,28,0
1,0,30,1,8,0,0,0,0,0.0,1,0,2,0,0
0,1,26,1,10,1,1,0,18,-1.0,0,1,2,197,1
0,1,31,1,2,0,0,0,2,-1.0,0,1,0,2,0
0,0,25,1,5,0,0,0,0,-1.0,1,0,1,44,0
1,0,26,1,6,0,0,0,1,-13.0,0,0,1,8,0
0,1,38,1,7,0,0,0,2,0.0,0,1,1,9,1
0,0,37,1,1,0,0,0,0,-1.0,1,0,0,0,0
1,1,34,1,5,0,0,1,3,-1.0,1,0,1,0,0
0,0,31,1,6,0,0,0,0,-1.0,1,0,1,2,0
1,0,29,1,2,0,0,0,0,0.0,1,0,0,0,0
1,1,20,0,9,1,0,0,1,28.0,0,1,2,15,1
0,1,22,0,4,0,0,0,0,-1.0,0,0,0,1,0
0,1,24,0,4,0,0,0,2,-1.0,1,1,0,0,1
0,1,47,2,8,0,0,0,0,-1.0,0,1,2,1,1
0,0,36,1,5,0,0,0,1,-1.0,0,1,1,6,1
0,1,21,0,4,0,0,0,1,-1.0,1,0,0,1,0
0,1,25,1,10,0,1,0,3,-1.0,1,1,2,80,1
0,1,23,0,9,0,0,1,5,-1.0,0,1,2,4,1
1,0,24,0,10,0,0,0,0,-1.0,1,0,2,0,0
1,1,35,1,2,0,0,0,2,-1.0,0,1,0,2,1
0,0,19,0,4,0,0,0,0,-1.0,1,1,0,1,1
1,1,32,1,1,0,0,0,0,-1.0,0,1,0,5,1
1,0,39,1,1,0,0,0,0,-3.0,1,1,0,0,1
0,1,30,1,9,4,0,0,12,0.0,0,1,2,9,1
0,1,33,1,7,0,0,0,2,-1.0,0,0,1,258,0
1,0,36,1,2,0,0,0,0,-1.0,1,0,0,0,0
0,1,29,1,8,0,1,1,8,-1.0,0,1,2,2,1
1,0,40,1,2,0,0,0,0,0.0,0,0,0,0,0
0,1,53,2,7,0,0,0,4,-4.0,0,0,1,1,0
1,0,28,1,2,0,0,0,0,-1.0,1,0,0,0,0
0,1,27,1,9,0,1,0,9,-1.0,0,1,2,1,1
1,1,55,2,3,0,0,0,0,-1.0,0,0,0,0,0
0,1,22,0,7,1,0,0,1,-1.0,1,0,1,1,0
0,0,34,1,1,0,0,0,1,-1.0,0,0,0,2,0
1,1,55,2,2,0,0,0,1,-17.0,1,0,0,4,0
0,0,47,2,9,0,1,1,21,-1.0,1,1,2,21,1
0,1,61,2,3,0,0,0,12,-1.0,0,0,0,241,0
0,1,57,2,1,0,0,0,3,0.0,0,0,0,1,0
1,0,38,1,3,0,0,0,2,-1.0,1,0,0,0,0
1,1,25,1,4,4,0,1,13,-1.0,0,1,0,5,1
0,1,23,0,2,0,0,0,0,-1.0,0,1,0,0,1
1,1,23,0,5,0,0,0,3,-1.0,0,0,1,9,0
0,1,20,0,3,0,0,0,0,-1.0,0,0,0,0,0
1,1,44,1,8,0,0,0,1,-1.0,0,0,2,1,0
1,0,38,1,1,0,0,0,1,-23.0,1,0,0,1,0
0,1,56,2,2,0,0,0,5,-1.0,0,1,0,597,1
1,1,43,1,2,0,0,0,2,0.0,0,1,0,5,1
0,1,22,0,3,0,0,0,0,-1.0,0,1,0,149,1
0,1,29,1,6,0,0,0,0,0.0,0,0,1,1,0
0,1,22,0,9,0,0,0,1,0.0,0,1,2,103,1
0,1,23,0,9,0,0,0,3,-1.0,0,1,2,44,1
1,1,24,0,4,0,0,1,1,-23.0,0,0,0,2,0
0,1,21,0,9,0,1,0,2,-1.0,0,0,2,1,0
0,0,29,1,2,0,0,0,0,0.0,1,0,0,1,0
1,0,51,2,4,0,0,0,0,-1.0,1,1,0,1,1
0,1,25,1,3,0,0,0,1,0.0,0,0,0,0,0
0,1,62,2,8,0,0,0,22,0.0,0,1,2,33,1
0,1,25,1,4,0,0,0,0,-1.0,0,1,0,0,1
1,1,27,1,2,0,0,0,2,-1.0,0,0,0,1,0
1,0,22,0,9,0,0,0,3,-1.0,0,1,2,2,1
1,1,21,0,3,0,0,0,0,-1.0,0,1,0,1,1
1,0,39,1,5,0,0,0,2,-1.0,0,1,1,0,1
0,1,43,1,3,0,0,0,8,-1.0,0,1,0,1,1
0,1,22,0,6,0,0,0,0,0.0,1,1,1,0,1
0,0,28,1,7,0,0,0,4,-1.0,0,0,1,2,0
1,1,43,1,9,0,0,0,0,-1.0,0,1,2,0,1
1,1,27,1,8,0,0,0,7,-1.0,0,1,2,0,1
1,1,31,1,2,0,0,0,1,-1.0,0,1,0,1,1
0,0,28,1,2,0,0,0,0,0.0,1,0,0,0,0
1,1,58,2,2,0,0,0,3,-4.0,1,0,0,0,0
1,1,22,0,4,0,0,0,0,-1.0,0,1,0,6,1
0,1,31,1,4,0,0,0,5,-1.0,0,1,0,2,0
0,1,33,1,3,0,0,0,0,0.0,0,0,0,40,0
0,1,26,1,10,0,0,0,6,0.0,1,1,2,1,1
0,0,23,0,5,0,1,0,1,0.0,1,0,1,-1,0
1,1,32,1,10,0,0,0,11,-1.0,0,0,2,141,0
1,1,22,0,8,0,0,0,0,0.0,0,0,2,1,0
0,0,35,1,2,0,0,0,2,-1.0,0,0,0,1,0
1,1,47,2,6,0,0,0,1,0.0,0,1,1,81,1
0,1,29,1,9,0,0,1,17,-1.0,0,1,2,1,1
1,0,54,2,2,0,0,0,1,-7.0,1,0,0,4,0
1,1,29,1,8,0,0,0,0,-1.0,0,0,2,89,0
0,1,51,2,8,0,0,0,17,-2.0,0,1,2,0,1
0,0,36,1,6,0,0,0,0,0.0,1,0,1,0,0
1,1,35,1,4,0,0,0,3,-1.0,1,1,0,9,1
0,1,20,0,4,0,0,1,1,-1.0,0,1,0,1,1
0,1,25,1,5,0,0,0,0,0.0,0,0,1,2,0
0,1,29,1,5,0,0,0,2,-1.0,1,0,1,1,0
1,1,39,1,2,0,0,0,0,0.0,1,0,0,0,0
0,1,30,1,4,0,0,0,1,-1.0,0,1,0,132,1
0,0,23,0,7,0,0,0,0,0.0,0,0,1,0,0
0,0,23,0,4,0,0,0,1,-1.0,0,0,0,0,0
0,1,30,1,7,0,0,0,21,0.0,0,1,1,0,1
0,1,33,1,9,0,0,3,18,-1.0,0,1,2,0,1
0,1,30,1,7,0,1,0,9,-1.0,0,1,1,8,1
0,1,23,0,6,0,0,0,1,-1.0,0,0,1,35,0
0,0,27,1,3,0,0,0,0,-2.0,0,1,0,0,1
0,1,38,1,6,0,1,0,10,-1.0,1,0,1,0,0
0,1,42,1,1,0,0,0,1,-1.0,0,0,0,1,0
0,1,31,1,3,0,0,0,0,-1.0,0,0,0,0,0
0,1,23,0,9,0,0,0,2,-1.0,0,1,2,6,1
1,1,31,1,3,0,0,0,1,-1.0,0,1,0,39,1
0,1,43,1,5,0,0,0,1,-1.0,1,1,1,5,1
1,1,39,1,3,0,0,0,0,-1.0,0,0,0,5,0
0,1,31,1,2,0,0,0,0,-1.0,1,0,0,3,0
1,1,22,0,7,0,0,0,3,-1.0,0,1,1,142,1
0,0,33,1,3,0,0,0,0,0.0,0,0,0,2,0
0,1,23,0,6,0,0,0,1,-1.0,0,1,1,120,1
1,0,29,1,4,0,0,0,0,-1.0,0,0,0,28,0
1,1,62,2,1,0,0,0,2,-4.0,0,0,0,3,0
0,0,56,2,2,0,0,0,1,-24.0,0,1,0,0,1
0,0,24,0,3,0,0,0,4,-1.0,0,1,0,2,1
1,0,44,1,1,0,0,0,0,-1.0,1,0,0,0,0
0,1,22,0,7,0,1,0,2,-1.0,0,1,1,1,1
0,0,28,1,5,0,0,0,4,-1.0,0,1,1,2,1
0,1,30,1,5,0,0,0,0,0.0,0,0,1,0,0
1,1,32,1,1,0,0,0,1,0.0,1,1,0,0,1
1,1,51,2,6,0,0,0,3,-1.0,0,0,1,16,0
0,1,21,0,5,0,0,0,0,-1.0,0,0,1,2,0
0,1,21,0,9,0,0,0,2,-1.0,0,1,2,18,1
0,1,27,1,9,0,0,0,3,-1.0,0,1,2,9,1
0,0,31,1,1,0,0,0,0,-1.0,0,0,0,2,0
0,1,33,1,8,0,0,0,0,-1.0,1,1,2,1,1
1,0,49,2,2,0,0,0,2,-1.0,0,0,0,0,0
1,1,20,0,4,0,0,5,0,-1.0,1,0,0,1,0
0,1,31,1,6,0,0,1,10,-1.0,0,1,1,181,1
0,1,25,1,5,0,0,0,5,-1.0,0,1,1,49,1
0,1,23,0,9,0,1,0,4,0.0,0,1,2,192,1
1,1,26,1,4,0,0,0,0,-1.0,1,0,0,2,0
1,1,28,1,2,0,0,0,1,0.0,1,0,0,1,0
0,0,28,1,9,0,0,0,13,-1.0,0,1,2,32,1
1,1,39,1,1,0,0,0,0,-3.0,0,1,0,2,1
0,1,52,2,1,0,0,0,4,-5.0,1,0,0,4,0
0,1,30,1,3,0,0,0,2,-1.0,0,1,0,1,1
0,0,21,0,5,0,0,0,0,-1.0,1,1,1,0,1
0,1,25,1,4,0,0,0,2,0.0,1,1,0,4,1
0,1,22,0,4,0,0,0,0,0.0,0,0,0,-1,0
0,1,61,2,2,0,0,0,20,-1.0,1,1,0,30,1
1,1,24,0,6,0,0,2,2,-1.0,0,0,1,32,0
1,0,26,1,9,0,0,0,2,22.0,0,1,2,0,1
0,0,34,1,3,0,0,0,6,-1.0,0,0,0,0,0
0,1,45,2,8,1,0,0,12,-1.0,1,1,2,3,1
0,1,54,2,3,0,0,0,4,0.0,0,1,0,1,1
0,1,51,2,5,0,0,0,8,-1.0,1,0,1,25,0
0,1,28,1,2,0,0,0,0,-1.0,0,0,0,0,0
1,1,23,0,2,0,0,0,0,0.0,0,0,0,1,0
1,1,30,1,2,0,0,0,0,-1.0,0,1,0,1,1
0,1,25,1,3,0,0,0,0,0.0,1,1,0,1,1
1,1,25,1,5,0,0,0,2,-1.0,0,0,1,9,0
1,1,28,1,7,0,0,0,2,-1.0,0,0,1,0,0
0,0,32,1,1,0,0,0,0,0.0,1,1,0,-1,1
0,1,35,1,4,0,0,0,7,-1.0,0,0,0,28,0
0,1,49,2,1,0,0,0,0,-1.0,1,1,0,4,1
1,1,36,1,3,0,0,0,5,-1.0,0,1,0,0,1
0,1,33,1,9,0,0,0,16,0.0,1,1,2,33,1
1,0,58,2,2,0,0,0,1,-3.0,1,0,0,-1,0
0,1,22,0,7,0,0,0,2,0.0,0,1,1,13,0
1,1,28,1,3,0,0,0,2,3.0,0,1,0,2,1
0,1,26,1,10,0,1,0,6,-1.0,0,1,2,4,1
1,0,36,1,1,0,0,0,3,-2.0,0,1,0,1,1
1,1,23,0,9,0,0,0,0,0.0,0,0,2,1,0
0,1,22,0,5,0,0,0,0,0.0,0,1,1,1,1
0,1,26,1,3,0,0,0,0,-1.0,0,0,0,1,0
0,1,25,1,5,0,0,0,1,0.0,0,0,1,0,0
0,1,28,1,2,0,0,0,0,-1.0,1,1,0,0,1
0,1,56,2,1,0,0,0,1,-1.0,0,0,0,1,0
0,1,36,1,4,0,0,0,0,-1.0,0,0,0,280,0
1,1,51,2,1,0,0,0,0,-1.0,1,0,0,1,0
0,0,35,1,8,2,0,0,9,-1.0,0,0,2,173,0
1,1,24,0,5,0,0,0,0,-1.0,1,1,1,0,1
0,1,27,1,4,0,0,0,6,-1.0,1,1,0,1,1
1,1,22,0,9,0,1,0,2,0.0,0,1,2,1,1
1,0,23,0,9,0,0,0,4,-1.0,1,1,2,133,1
1,0,27,1,2,0,0,0,0,0.0,1,1,0,-1,1
0,1,31,1,9,0,0,0,8,-1.0,0,1,2,0,1
1,1,25,1,7,0,0,1,3,-1.0,0,0,1,7,0
1,0,52,2,1,0,0,0,0,-1.0,1,0,0,0,0
1,0,24,0,5,0,0,0,0,-3.0,0,0,1,0,0
1,1,38,1,1,0,0,0,2,-1.0,0,0,0,1,0
0,1,20,0,7,0,0,0,3,-1.0,0,1,1,21,1
0,1,34,1,2,0,0,0,2,-1.0,0,0,0,1,0
0,1,25,1,9,0,0,0,11,-1.0,1,1,2,29,1
1,0,24,0,5,0,0,0,0,-1.0,0,0,1,0,0
1,1,49,2,6,0,0,0,4,0.0,1,1,1,17,1
0,1,27,1,10,0,0,0,15,-1.0,0,1,2,30,1
0,1,28,1,5,0,0,0,10,-20.0,0,1,1,20,1
1,1,55,2,5,0,0,0,0,-1.0,0,0,1,0,0
1,1,47,2,3,0,0,0,3,-1.0,1,1,0,12,1
0,1,55,2,7,0,0,0,10,-1.0,1,1,1,4,1
0,1,22,0,3,0,0,0,0,-1.0,0,1,0,1,1
0,1,32,1,8,0,0,0,9,-1.0,0,1,2,111,0
1,1,55,2,1,0,0,0,0,-1.0,0,1,0,0,0
0,1,23,0,5,0,0,0,3,0.0,1,0,1,6,0
1,1,54,2,4,0,0,0,2,-29.0,0,1,0,29,1
0,1,27,1,2,0,0,0,0,-1.0,1,1,0,1,1
0,0,29,1,7,0,0,0,5,0.0,0,1,1,1,0
1,0,45,2,1,0,0,0,0,-1.0,1,0,0,0,0
1,1,40,1,3,0,0,0,4,-1.0,0,1,0,33,1
0,1,38,1,4,0,0,0,7,-1.0,0,1,0,6,1
0,1,26,1,10,0,0,0,3,0.0,0,1,2,13,1
0,0,37,1,1,0,0,0,0,-1.0,0,0,0,1,0
1,1,41,1,1,0,0,0,1,-1.0,0,0,0,1,0
0,1,57,2,1,0,0,0,1,-1.0,0,0,0,1,0
0,1,34,1,9,0,0,0,3,-1.0,1,0,2,1,0
0,1,29,1,4,0,0,0,1,-1.0,0,1,0,1,1
1,1,22,0,4,0,0,0,1,-8.0,0,1,0,8,0
0,0,22,0,8,0,0,0,0,-1.0,1,1,2,0,1
0,1,21,0,4,0,0,0,0,-1.0,1,0,0,45,0
1,1,56,2,1,0,0,0,1,-1.0,1,0,0,1,0
0,1,48,2,3,0,0,0,4,-1.0,0,0,0,0,0
1,1,27,1,6,0,0,0,2,-1.0,0,1,1,6,1
0,1,23,0,6,0,0,1,5,0.0,0,1,1,1,1
0,1,47,2,5,0,0,0,3,0.0,0,1,1,11,1
0,1,33,1,3,0,1,0,6,-1.0,1,1,0,1,1
1,1,58,2,1,0,0,0,1,-1.0,0,0,0,1,0
0,0,33,1,5,0,0,0,1,-3.0,0,0,1,0,0
0,0,40,1,5,0,0,0,2,-1.0,1,0,1,100,0
1,1,22,0,5,0,0,0,0,0.0,0,1,1,0,0
1,1,39,1,3,0,0,0,2,-1.0,0,0,0,8,0
1,1,35,1,1,0,0,1,1,0.0,0,0,0,0,0
0,1,43,1,6,0,0,0,7,-1.0,0,1,1,1,1
0,1,26,1,8,0,0,0,2,-1.0,0,1,2,0,1
1,0,39,1,4,0,0,0,1,-1.0,0,0,0,7,0
0,1,36,1,8,0,0,1,16,-1.0,1,1,2,1,1
1,1,21,0,4,0,0,0,0,-1.0,1,1,0,0,1
0,1,53,2,2,0,0,0,6,-1.0,0,1,0,0,0
1,1,37,1,6,0,0,0,0,-5.0,0,0,1,0,0
0,1,21,0,6,0,0,0,1,-1.0,0,1,1,2,1
0,1,28,1,6,0,0,0,1,-1.0,0,0,1,0,0
0,1,21,0,6,0,0,0,1,-1.0,0,0,1,156,0
0,1,56,2,1,0,0,0,0,-1.0,0,0,0,5,0
1,1,30,1,3,0,0,0,3,-1.0,1,0,0,1,0
1,1,27,1,8,0,0,0,0,-1.0,0,1,2,47,1
0,1,27,1,8,0,0,0,1,-1.0,0,0,2,1,0
0,1,41,1,7,0,0,1,7,0.0,1,1,1,1,1
0,0,30,1,3,0,0,0,7,-1.0,1,1,0,0,1
0,1,32,1,8,0,1,3,7,-1.0,0,1,2,0,1
0,1,32,1,4,0,0,0,3,-1.0,0,0,0,0,0
1,0,34,1,5,0,0,0,5,-22.0,0,1,1,0,1
0,1,46,2,1,0,0,0,3,-1.0,0,0,0,1,0
0,1,24,0,3,0,0,0,1,-1.0,0,1,0,0,1
0,1,32,1,6,0,0,1,7,-1.0,0,1,1,51,1
1,1,43,1,4,0,0,0,6,-1.0,0,1,0,9,1
1,1,50,2,2,0,0,0,3,-1.0,0,0,0,11,0
1,1,30,1,4,3,0,0,4,0.0,0,1,0,96,1
0,1,37,1,7,0,0,0,3,-1.0,1,0,1,0,0
1,1,40,1,4,0,0,0,3,0.0,1,0,0,40,0
1,0,53,2,1,0,0,0,0,0.0,1,0,0,0,0
0,1,33,1,3,0,0,0,4,-1.0,1,0,0,1,0
0,0,22,0,4,0,0,0,0,-1.0,1,0,0,1,0
0,1,27,1,3,0,0,0,2,-1.0,1,1,0,0,1
0,1,25,1,8,0,0,0,5,-1.0,1,1,2,3,1
1,1,24,0,2,0,0,0,2,-1.0,0,0,0,1,0
0,0,24,0,5,0,0,0,2,0.0,0,1,1,3,1
0,0,26,1,7,0,0,0,1,0.0,0,0,1,2,0
0,0,26,1,10,0,0,0,3,-1.0,0,1,2,0,1
1,1,20,0,4,0,0,0,0,-1.0,0,1,0,1,1
0,1,27,1,6,0,0,0,4,0.0,1,1,1,-1,1
1,1,24,0,3,0,0,0,1,-1.0,0,1,0,1,1
0,1,26,1,7,0,0,0,8,0.0,0,1,1,1,1
1,1,26,1,5,0,0,0,5,-1.0,1,0,1,5,0
0,1,64,2,6,0,0,0,13,-28.0,1,0,1,1,0
